%time core_I mic_click_I battery
0.102 0.243444444444444 0.12 0.999999824854296
0.103 0.243444444444444 0.12 0.999999823224437
0.104 0.243444444444444 0.12 0.999999821594578
0.105 0.243444444444444 0.12 0.999999819964718
0.106 0.243444444444444 0.12 0.999999818334859
0.107 0.243444444444444 0.12 0.999999816704999
0.108 0.243444444444444 0.12 0.99999981507514
0.109 0.243444444444444 0.12 0.999999813445281
0.11 0.243444444444444 0.12 0.999999811815421
0.111 0.243444444444444 0.12 0.999999810185562
0.112 0.243444444444444 0.12 0.999999808555703
0.113 0.243444444444444 0.12 0.999999806925843
0.114 0.243444444444444 0.12 0.999999805295984
0.115 0.243444444444444 0.12 0.999999803666125
0.116 0.243444444444444 0.12 0.999999802036265
0.117 0.243444444444444 0.12 0.999999800406406
0.118 0.243444444444444 0.12 0.999999798776547
0.119 0.243444444444444 0.12 0.999999797146687
0.12 0.243444444444444 0.12 0.999999795516828
0.121 0.243444444444444 0.12 0.999999793886968
0.122 0.243444444444444 0.12 0.999999792257109
0.123 0.290260115437856 0.0019999999999999 0.99999979062725
